ca_volume,doc_id,granularity,scan,orig_page,tomo_leaf,savage_page,year,doc_date,date_text,date_confidence,author,recipient,place,people,places,themes,source_type,doc_type,detail,rating,ia_url,tomo,series,archive,summary,verified,cite
34,1224,item,n496,496,,,1840,1840-03-06,1840-03-06,exact,Pedro Cordero (Sta Bárbara),Juez de Paz 1º Angeles,,,,admin,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n496,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,Ramón Sepúlveda has a passport from that juzgado & went to Monterey; will report to the authority (doc pp.255-256),,"Departmental State Papers, Los Angeles, MS, p. 496, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n496)"
34,1225,item,n496,496,,,1840,1840-03-11,1840-03-11,exact,Antonio Rodríguez (Sta Bárbara),Juez de Paz Angeles,,,,land,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n496,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,inquiry on a lease[?] of the Santa Rosa[?] lands (doc pp.257-258),,"Departmental State Papers, Los Angeles, MS, p. 496, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n496)"
34,1226,item,n497,497,,,1840,1840-03-04,1840-03-04,exact,Alcalde David Spence (Monterey),Juez de Paz,,,,fiscal,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n497,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,verify whether Daniel[?] paid the vecino Luis Arnaud[?] a $30 debt (doc pp.259-260),,"Departmental State Papers, Los Angeles, MS, p. 497, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n497)"
34,1227,item,n497,497,,,1840,1840-03-13,1840-03-13,exact,Juan Mª Osuna (S. Diego),Juez de Paz Angeles,,,,indian-raiding; crime,Savage abstract,,,1,https://archive.org/details/168036072_80_16/page/n497,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,took from 2 Baja-California men 2 stolen horses taken from Mission San Fernando (doc pp.261-262),,"Departmental State Papers, Los Angeles, MS, p. 497, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n497)"
34,1228,item,n497,497,,,1840,1840-03-20,1840-03-20,exact,Tiburcio Tapia,Juez 1º de Paz,,,,legal,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n497,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,"requests Agustín Olvera as escribiente, paid from municipal funds, to continue the Brígido Morillo causa (doc p.263, cf. 1207)",,"Departmental State Papers, Los Angeles, MS, p. 497, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n497)"
34,1229,item,n498,498,,,1840,1840-03-31,1840-03-31,exact,Juan Mª Osuna (S. Diego),Juez de Paz Angeles,,,,admin,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n498,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,the vecinos Ramón Osuna & Leandro didn't appear owing to bad weather (doc pp.268-269),,"Departmental State Papers, Los Angeles, MS, p. 498, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n498)"
34,123,item,n41,41,,,1841,1841-01-08,1841-01-08,exact,Juan Sepúlveda,,,,,ships; smuggling,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n41,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,"two boats stationed at the San Pedro roadstead, unknown whether licensed (pp.183-84)",,"Departmental State Papers, Los Angeles, MS, p. 41, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n41)"
34,1230,item,n498,498,,,1840,1840-04-06,1840-04-06,exact,Tiburcio Tapia,Jueces 1º & 2º de Paz,,,,migration,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n498,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,"before issuing New Mexico passports to Antº Salazar, Teodoro Romero & Miguel Blanca, report if they have anything pending (doc pp.270-271)",,"Departmental State Papers, Los Angeles, MS, p. 498, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n498)"
34,1231,item,n498,498,,,1840,1840-04-07,1840-04-07,exact,José Mª Villa,Juez de Paz,,,,military,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n498,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,has the Comandante General's order to produce the Sonoma soldier Ramón Águila[?] (doc p.272),,"Departmental State Papers, Los Angeles, MS, p. 498, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n498)"
34,1232,item,n499,499,,,1840,1840-04-04,1840-04-04,exact,Tiburcio Tapia,Juez de Paz,,,,migration; indian-raiding,Savage abstract,,,1,https://archive.org/details/168036072_80_16/page/n499,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,name a commission of vecinos to escort the New Mexicans departing with their caballada to 'la punta del cajón' [Cajon Pass] back to their Department (doc pp.273-274),,"Departmental State Papers, Los Angeles, MS, p. 499, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n499)"
34,1233,item,n499,499,,,1840,1840-04-01,1840-04-01,exact,Ramón Estudillo (S. Gabriel),Juez 2º de Paz,,,,admin; missions,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n499,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,"cannot report on Santiago Serrano's solicitud, being interim & his father absent from the S. Juan Capistrano administración (doc pp.275-276)",,"Departmental State Papers, Los Angeles, MS, p. 499, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n499)"
34,1234,item,n499,499,,,1840,1840-04-07,1840-04-07,exact,Tiburcio Tapia,Jueces 1º & 2º,,,,fiscal,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n499,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,the 3rd-seal stamped paper ran out — admit instancias on plain paper until resupplied (doc pp.277-278),,"Departmental State Papers, Los Angeles, MS, p. 499, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n499)"
34,1235,item,n500,500,,,1840,1840-04-07,1840-04-07,exact,Tiburcio Tapia,Jueces 1º & 2º de Paz,,,,migration,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n500,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,Tomás Salazar reports Manuel Martínez & Regino Serrano want to leave but are bound to return to New Mexico — don't let them stay in California (doc pp.278-279),,"Departmental State Papers, Los Angeles, MS, p. 500, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n500)"
34,1236,item,n500–n501,500–501,,,1840,1840-04-08,1840-04-08,exact,Felipe Lugo & Juan B. Leandri,Jueces de Campo / comisionados,,,,indian-raiding; migration,Savage abstract,,,2,https://archive.org/details/168036072_80_16/page/n500,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,"a 4-article protocol for the commissioners accompanying the departed New-Mexican traders' party: on reaching the New Mexicans, state the commission's object; with the comandante, inspect each owner's animals, list them & seize any ill-gotten (*mal habidas*); report those traveling without passports; on completion give the NM comandante a certificate of the herd's legality & file a list — see E28 (doc pp.278-282)",,"Departmental State Papers, Los Angeles, MS, p. 500–501, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n500–n501)"
34,1237,item,n501,501,,,1840,1840-04-25,1840-04-25,exact,Raimundo Carrillo (Sta Bárbara),Prefecto,,,,admin,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n501,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,Ramón Valdez sworn in as suplente Juez de Paz per the Law of 20 Mar 1837 (doc pp.283-284),,"Departmental State Papers, Los Angeles, MS, p. 501, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n501)"
34,1238,item,n502,502,,,1840,1840-04-25,1840-04-25,exact,Raimundo Carrillo (Sta Bárbara),Prefecto,,,,admin; fiscal,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n502,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,3 docs — ack Gov's order on the Sunday-liquor-ban fines to the fund (pp.285-6); published the Superior Tribunal bando (pp.287-8); Sunday closure of shops selling liquor & clothing (pp.291-2) (doc pp.285-292),,"Departmental State Papers, Los Angeles, MS, p. 502, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n502)"
34,1239,item,n502,502,,,1840,1840-04-23,1840-04-23,exact,Juan Mª Osuna (S. Diego),Prefecto,,,,foreign-residents; fiscal,Savage abstract,,,1,https://archive.org/details/168036072_80_16/page/n502,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,proposes foreigners keeping a *barraca* [shop] pay 5 pesos to the municipal fund for the benefit they draw from the town (doc pp.293-294),,"Departmental State Papers, Los Angeles, MS, p. 502, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n502)"
34,124,item,n41,41,,,1841,1841-01-09,1841-01-09,exact,Juez 1ª Inst. de la Ciudad,,,,,admin,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n41,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,pide nota (p.184),,"Departmental State Papers, Los Angeles, MS, p. 41, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n41)"
34,1240,item,n503,503,,,1840,1840-04-23,1840-04-23,exact,Juan Mª Osuna (S. Diego),Prefecto 2º Distrito,,,,admin,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n503,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,3 docs — published the bando naming the Superior Tribunal judges (p.295); ack the monthly liquor-fine report order (pp.296-7); the Gov's order published & to be strictly observed (pp.298-9) (doc pp.295-299),,"Departmental State Papers, Los Angeles, MS, p. 503, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n503)"
34,1241,item,n503,503,,,1840,1840-04-18,1840-04-18,exact,José Antº Estudillo (S. Diego),Prefecto,,,,admin,Savage abstract,,,1,https://archive.org/details/168036072_80_16/page/n503,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,named by the Gov 3rd Minister of the Superior Tribunal — asks to whom to hand over the funds in his charge (doc pp.299-300),,"Departmental State Papers, Los Angeles, MS, p. 503, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n503)"
34,1242,item,n504,504,,,1840,1840-04-03,1840-04-03,exact,Juan B. Leandri,Prefecto 2º Distrito,,,,land; legal,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n504,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,2 docs — remits José Serrano's solicitud + diseño (pp.301-2); remits Henríquez Sepúlveda's expediente (p.303) (doc pp.301-303),,"Departmental State Papers, Los Angeles, MS, p. 504, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n504)"
34,1243,item,n504–n505,504–505,,,1840,,1840-04,month,Tiburcio Tapia,Juez 1º de Paz,,,,foreign-residents; crime,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n504,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,"multi — name 15 men to conduct [prisoners] & fetch the hidden José Serrano at his cost (pp.304-5, Apr 29); jail the blacksmith Johnson if found (p.306, Apr 29); to write the Gov, needs the general list of foreigners incl. the blacksmith + the escort-comandante's name/strength to conduct them to Sta Bárbara (pp.307, Apr 28) (doc pp.304-307)",,"Departmental State Papers, Los Angeles, MS, p. 504–505, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n504–n505)"
34,1244,item,n505,505,,,1840,1840-04-28,1840-04-28,exact,Tiburcio Tapia,Juez 1º de Paz,,,,foreign-residents,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n505,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,report to the Prefecture any other foreigners in the city lacking the requisites to remain in the country (doc pp.307-308),,"Departmental State Papers, Los Angeles, MS, p. 505, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n505)"
34,1245,item,n505,505,,,1840,1840-04-28,1840-04-28,exact,Tiburcio Tapia,Juez de 1ª Inst.,,,,foreign-residents; crime,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n505,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,"the escort conducting the foreigners to Sta Bárbara is insufficient; keep the blacksmith jailed, the [releasing] judge to be responsible (doc pp.310-311)",,"Departmental State Papers, Los Angeles, MS, p. 505, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n505)"
34,1246,item,n506,506,,,1840,1840-04-27,1840-04-27,exact,Tiburcio Tapia,Juez 1º de Paz/1ª Inst.,,,,foreign-residents,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n506,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,the foreigner Guillermo Coester[?] proved his legal entry — exempt him from [the roundup of] the other foreigners (doc pp.313-314),,"Departmental State Papers, Los Angeles, MS, p. 506, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n506)"
34,1247,item,n506,506,,,1840,1840-04-27,1840-04-27,exact,Tiburcio Tapia,Felipe Lugo,,,,foreign-residents; legal,Savage abstract,,,0,https://archive.org/details/168036072_80_16/page/n506,Prefecturas y Juzgados I–IV,"Departmental State Papers, Los Angeles",BANC MSS C-A 34,make the fiadores [bondsmen] of the charged foreigners appear (doc pp.315-316),,"Departmental State Papers, Los Angeles, MS, p. 506, Archives of California, BANC MSS C-A 34, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n506)"
