record_id,ca_volume,doc_id,scan,ia_url,author,recipient,place,date,scan_pin,orig_page,savage_page,summary_fidelity,omissions,note
ca37-d139,37,139,n52,https://archive.org/details/168036072_80_19/page/n52,OK,PARTIAL,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036072_80_19 n52 (ink '51', stamp '52'). Header '+ 1836 - Abril 29 - Mont. / Gob. Gutierrez á Alcalde de los Angeles'; the graded entry reads verbatim 'Abril 29. Recibió estado de presos - p. 300.' Author, place, date, orig_page (p.300), savage_page (ink '51') and the abstract (verbatim) all match. recipient PARTIAL: the leaf reads 'á Alcalde de los Angeles'; the catalogue records only 'Alcalde'. omissions OK: the leaf's four items (pp.298-9 = doc 138; p.300 = 139; the 'Gob. Chico al Alcalde de los Angeles' Stearns order p.301 = 140; 'Mayo 10' pp.302-3 = 141) are all catalogued."
ca37-d293,37,293,n131–n132,https://archive.org/details/168036072_80_19/page/n131,PARTIAL,PARTIAL,OK,OK,OK,OK,OK,PARTIAL,OK,"Leaves read: 168036072_80_19 n131 (ink '130', stamp '131') and n132 (ink '131', stamp '132'). Entry head: 'Nov.e 30. (5 Docs.) - pp. 658-67'; date, orig_page, savage_page ('130–131') and the doc count all match, and the entry does run across both leaves. author PARTIAL: the leaf's running head names 'José Z. Fernandez'; the catalogue records the bare surname 'Fernández'. recipient PARTIAL: leaf 'al Prefecto del 2o Distrito', catalogue 'Prefecto (5 docs)' — the district is dropped. summary_fidelity PARTIAL, three slips against an otherwise faithful abstract: (1) the leaf reads '- Sobre absolucion de los hijos de Guill.o Cota' (verified at 2x crop; 'absolucion', i.e. acquittal) but the catalogue renders it 'la devolución de los hijos de Guillermo Cota', a different legal matter; (2) inside the quoted Chaguanoso order the leaf reads 'el ausilio q.e pide p.a contener á la partida' (verified at 2x crop) while the catalogue quotes 'pr contener'; (3) the leaf's 'el Teniente Coronel graduado Gumesindo Flores' loses 'graduado' (brevet). The rest of the quotation is accurate: 'pase con la gente y armas necesarias… de ladrones nombrados Chaguanosos, aventureros de todas naciones, y q.e ademas lo autoriza p.a buscar los recursos necesarios', as is the Juan Ramírez item ('permiso p.a establecer un corte de maderas en la Sierra de S.n Bernardino'); two of the group's bullets ('Recibo de docs.' and 'Contestar las dos notas de 26 de Set.e') are not carried, acceptable in an abstract. omissions OK: everything on both leaves (pp.653-5 = doc 291; pp.656-7 = 292; pp.658-67 = 293; pp.668-9 = 294) is catalogued."
ca37-d468,37,468,n200,https://archive.org/details/168036072_80_19/page/n200,OK,OK,OK,WRONG,OK,OK,OK,OK,OK,"Leaf read: 168036072_80_19 n200 (copyist's ink '19' above the stamp '200'). The head reads verbatim, and unambiguously at 4x magnification: '0 1839. Nov. 7. Mont. / Jimeno al Prefecto del 2o Dist.o : Supresion de Ayuntamientos'. date WRONG: the catalogue records 1837-11-07; the leaf's fourth digit is a looped 9, plainly distinct from the '7' of 'Nov. 7' on the same line. The catalogue's 1837 is almost certainly bled in from the statute quoted inside the text ('la ley de 20 de Marzo de 1837', which appears twice). Author, recipient ('al Prefecto del 2o Dist.o'), place ('Mont.'), orig_page ('pp. 225-6' footed on the leaf) and savage_page (the '19' of 'XII·19'; the 'XII' tomo prefix is a section label not verifiable from this leaf alone) all match. summary_fidelity OK — the leaf's verbatim text supports every clause: 'No debiendo existir en este Departamento cuerpo municipal alguno, por no tener ningun pueblo el número de almas que previene la ley de 20 de Marzo de 1837, y aunque debe haberlo en el lugar que sirva de Capital, pero este no ha sido señalado por la Exma. Junta Departamental… he venido en disponer que la Ilustre Corporacion de esa Ciudad se declare disuelta… quedando funcionando de Jueces de Paz las personas que ejercian las veces de Alcalde mientras tanto V.S. nombra los dos Jueces que debe haber en esa ciudad'. omissions OK: this is the only document on the leaf. CONTEXT FOR THE PARENT, NOT VERIFIED BEYOND n200: the surrounding rows 463-472 all carry 1837-11 dates, and row 465 abstracts Alvarado taking formal possession of the governorship, which I believe is a November 1839 event — so the misdating is likely systematic across this Tomo XII stretch and should be re-read leaf by leaf."
ca38-d159,38,159,n59,https://archive.org/details/168036071_80_20/page/n59,OK,NA,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036071_80_20 n59 (C-A 38). Entry 4 of 5 reads verbatim: '„ 7  Circular sobre Alcabalas y Contribuciones Directas   (2. Doc)   p.p. 343 — 44.' No sender or addressee is named in the entry, so the empty recipient is legitimate; the governing heading at the top of the leaf is '1843   México.' which supports the bracketed place and the year, and the '„ 7' repeats Dic under the preceding 'Dicbre 6' entries. Top right corner carries printed stamp '59' with '58' in manuscript below it, exactly as recorded. Leaf bears five entries (pp.334-5/-7, 338-40, 341-2, 343-44, 345-48) and the catalogue carries five records for n59 (docs 156-160), so nothing on the leaf is uncatalogued."
ca38-d264,38,264,n95,https://archive.org/details/168036071_80_20/page/n95,PARTIAL,PARTIAL,OK,OK,OK,OK,PARTIAL,PARTIAL,OK,"Leaf read: 168036071_80_20 n95 (C-A 38). AUTHOR: the second heading reads verbatim 'Antº Mª Esnaurrizar al Tesorero Departamtl (Circular)' — the catalogue's 'Ecnaurrízar' substitutes c for s (and drops the forename); the third reads 'Riva Palacios'. RECIPIENT: only the first document is addressed 'al Tesorº de la Alta Califª'; the second is 'al Tesorero Departamtl (Circular)', which the single recipient value does not cover. SAVAGE_PAGE: the corner carries printed stamp '95' with manuscript '94' below; the record cites bare '94' (the manuscript number) without disambiguation, where the sibling record on n59 of the same volume records '59 [stamp] / 58 [hand]'. SUMMARY: three of the four items are abstracted faithfully ('Orden pª que se le descuente al oficial de salud militar Faustino Moro cuarenta pesos mensuales de su sueldo'; 'Ordena el Presidte que á los empleados jubilados se les abone solamente la mitad de su sueldo'; 'El Presidte interino nombra Secretario de Estado en este Despacho al E.S. Dn Luis de la Rosa'), but the 17 March item 'Orden del Presidte para que se omita mandar á la Tesorería gral el Ejemplar del Corte de Caja  p 601' is dropped entirely. Page footings 599-600, 601, 602, 603 confirm the p.599–603 span; dates Marzo 8 / 17 / 17 / 29 confirm 1845-03-08→29. Omissions OK: the record's declared span covers the whole leaf."
ca39-d168,39,168,n336,https://archive.org/details/168036071_80_20/page/n336,OK,OK,OK,OK,OK,OK,OK,PARTIAL,WRONG,"Leaf read: 168036071_80_20 n336 (C-A 39). Heading verbatim: '1843 - Dbre. 3   (Monterey) / Jose Mª Castañares á Pablo Noriega.' with footing 'p.517' and printed stamp '335' at top right — author (ñ flattened to n only), recipient, place, date, both page systems all confirmed. SUMMARY_FIDELITY PARTIAL: the abstract reproduces only the heading and drops the entire substance, which reads 'Que le remita un pase pª el equipage q. embarca Dª Ana Gonzalez en la Goleta California pª Mazatlán.' OMISSIONS WRONG: two entries on this leaf are covered by no catalogue record. At the head of the leaf, '+ Caratula     pp.511_12' (the preceding record, doc 122, ends at p.510 on n335; doc 167 begins at p.513). At the foot, '+ 1843 - Dbre 30 - Monterey / Borrador de Corte de Caja, adelante original  p.532' (doc 170 begins at p.534 on n337; the only vol-39 record citing p.532 is doc 54 at n155, an unrelated 1837 Alvarado naturalization)."
ca40-d407,40,407,n234,https://archive.org/details/168036070_81_2/page/n234,OK,OK,OK,OK,OK,WRONG,OK,OK,OK,"Leaf read: 168036070_81_2 n234 (C-A 40). Heading verbatim: '+ 1834 Feb. 3  Arizpe / José Mª Mendoza - Comis.º Gen. - á Sub. Comis.º de Alta Cal. -'; author, recipient, place and date all confirmed, and the printed stamp at top right reads '233' as recorded. ORIG_PAGE WRONG: the document's original-tomo citation is footed beneath the entry as 'pp 123 _ 6'; the recorded 'p.20' is the manuscript corner number written under the stamp (I magnified it: an underlined '20'), which is a second Savage foliation, not a tomo page — on n275 of the same volume that same corner reads '61', i.e. it tracks the leaf (275−234 = 61−20 = 41). The catalogue itself carries the true value at the end of the summary ('pp 123-6'), and every neighbouring record in this volume (docs 472-485) uses the footed page for orig_page. SUMMARY OK and faithful: 'Le comunica un decreto del Congreso Gen. de 27 Dic. ultº sobre órdenes y libranzas emitidas por el Gobº, reglamentado por el Presidte de la Repª en 3 de Enº 1834 - autorizando que se reciban dhas órdenes ó libranzas en parte de los derechos de aduanas &a.' Leaf carries two entries, both catalogued (docs 406, 407)."
ca40-d480,40,480,n275,https://archive.org/details/168036070_81_2/page/n275,OK,OK,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036070_81_2 n275 (C-A 40). Final entry verbatim: '+ 1833 Nov. 9  Arizpe / Gobr. de Sonora — á Comisario Genl / sobre el aflictivo estado financiero del Estado   pp 583_6'. Author, recipient, place, date, footed original pages and summary all match exactly; the printed corner stamp reads '274' as recorded (manuscript corner '61'). Omissions OK: the leaf's other content is the tail of the Set 12–Oct 23 bundle (pp 569-70, 571-2, 573-4, 575-6), covered by doc 477 (n274–275, p.569–576), plus the Oct 29 entry (doc 478) and the Nov 1 / Nov 11 pair (doc 479)."
ca40-d495,40,495,n281,https://archive.org/details/168036070_81_2/page/n281,OK,NA,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036070_81_2 n281 (C-A 40). Entry verbatim: '+ 1834 Julio 31  Mont. / Angel Ramirez. Admor de la Aduana - / Certifica que entregó al Sub-comisº por órden del Gefe Político y Comandte Gen. / 28 de Julio ——— $5244. - / 31 „ „ ——— 957.4 /  pp 639-41'. Author, place, date, footed pages and the two sums all confirmed; printed corner stamp reads '280' as recorded (manuscript corner '67'). Recipient legitimately empty: the entry names no addressee (the Sub-comisario is the recipient of the money, not of the document). Omissions OK: the leaf's other content is the tail 'cion de fincas nacionales.  p 638' (covered by doc 494, n280–281, p.638) and the 1834 Nov 12 Figueroa entry (doc 496)."
ca40-d532,40,532,n87–n88,https://archive.org/details/168036070_81_2/page/n87,OK,OK,OK,OK,OK,OK,OK,OK,OK,"Leaves read: 168036070_81_2 n87 and n88 (C-A 40). Heading on n87 verbatim: '+ 1827 Agtº 6  Mont. / Comisario Herrera - á Comisº subaltº de Stª Bárbª - Derechos de importacion de licores fermentados y vinos, estrangeros.' — matches the catalogue's quoted heading word for word. Corners confirm the recorded page note exactly: n87 carries printed '88' / manuscript '87', n88 carries printed '89' / manuscript '88'. The document ends on n88 with the footing 'pp 637 - 8', matching orig_page. The long verbatim quotation checks out against the leaf, including 'Cobrando al aguardte y demás bebidas de fermento estrangeras el 80 pº prevenido, en lugar de 25 % sobre el aforo con arreglo al Arancel Genl.' through '... y al 15% de internacion si la verificaren.', as do the enclosed 'disposiciones de 13 y 28 Feb. 1824 y 21 Feb 1826 (de que acompaña copias)' and the closing 'De todo se llevará cuenta exacta pª poder informar al Supmo Gobo.' Omissions OK: the other content is the tail of the preceding rate schedule (arts 2º and 3º, ending 'pp 635_6'), covered by doc 99, and the 1827 Set. 19 Herrera entry on n88, covered by doc 533. (Aside, not a defect in this record: doc 99's span is stated as n86 / 'p.634+' though its text runs onto n87 and ends at p.636.)"
ca41-d22,41,22,n25,https://archive.org/details/168036069_81_3/page/n25,OK,NA,OK,OK,OK,PARTIAL,OK,PARTIAL,OK,"Leaf read: 168036069_81_3 n25 (C-A 41). Heading verbatim: '1826  Dic. 1.  Sn Francº / Ignacio Martinez - Fragª inglesa de guerra ""Blossom""' — author, place and date confirmed; no addressee is named, so the empty recipient is legitimate. Printed corner stamp reads '25' as recorded (manuscript corner '24'). ORIG_PAGE PARTIAL: the entry is footed 'p 167', which is the original tomo page; the record leads with 'p.24', the manuscript corner number, and relegates the true original page to the parenthesis '(orig. 167)'. SUMMARY_FIDELITY PARTIAL: the tonnage, 16 guns 'del calibre de á 12', London, 'Dn Federico Beechey', '112 hombres de tripulºn', '21 meses de navegºn', 3 tenientes, 2 cirujanos, 1 naturalista, contador and '5 guardias marinas' are all right, but the abstract drops '1 Maestre 1º y 2 segundos' from the complement and drops the leaf's closing clause 'cuya fragª anda al corso', while adding the editorial gloss 'Beechey's Pacific exploring voyage' that is not on the leaf. Omissions OK: the leaf's only other entry, '1826 Dic. 22 Mont. / Migl Gonzalez, Comandte - Entradas y Salidas de buques', is doc 23."
ca42-d5,42,5,n2,https://archive.org/details/168036068_81_4/page/n2,PARTIAL,OK,WRONG,WRONG,OK,OK,OK,WRONG,OK,"Leaf read: 168036068_81_4 n2 (C-A 42). Heading verbatim (magnified to be certain of the digit): '+ 1828 = Agosto 18 = Angeles. / Jº Aº Carrillo al Gefe Supº polº'. DATE WRONG: the leaf reads 'Agosto 18', the record says 1828-08-19 (the following entry on the same leaf, doc 6, is also headed 'Agosto 18' and is dated correctly, so this is not a deliberate disambiguation). PLACE WRONG: the field is empty although the heading supplies 'Angeles'. AUTHOR PARTIAL: the leaf gives 'Jº Aº Carrillo', the record only 'Carrillo'. SUMMARY_FIDELITY WRONG: the body reads 'Manda de su bolsa $50 que el vecino Jn Bautª Alvarado debe á Augusto Duhant Silly, Capn de la fragata francesa, ""Héros"".' — the surname is plainly Alvarado, not the record's 'Urbana[?]', and the sense is reversed: Carrillo remits from his own pocket a sum the vecino OWES Duhaut-Cilly, whereas the record says the vecino 'gave' it to him. Orig_page confirmed by the footing 'p. 10-11'; savage_page confirmed by the printed corner '3' (manuscript corner '2'). Omissions OK: three entries on the leaf, three records (docs 4, 5, 6)."
ca42-d574,42,574,n204,https://archive.org/details/168036068_81_4/page/n204,PARTIAL,NA,OK,OK,OK,OK,OK,PARTIAL,OK,"Leaf read: 168036068_81_4 n204 (C-A 42). Entry verbatim: '+ 1835 = Sbre 26 - Monterey / Aquí hay comunicacion tachada q. sobre el espediente de Salinas remitió el Jefe Político   pp. 920-21'. Place, date and the footed pages 920-21 confirmed; printed corner stamp reads '205' as recorded (manuscript corner '154'). The 'ii.' tomo prefix in orig_page is not contradicted by anything on the leaf but is not visible on it either; the page numbers themselves match. AUTHOR PARTIAL: the field is blank although the leaf names 'el Jefe Político' as the remitter — the record's own summary names him. No addressee is given, so the empty recipient is legitimate. SUMMARY_FIDELITY PARTIAL: 'The Jefe Político remits the Salinas expediente' drops the point of the entry, namely that the communication is 'tachada' (struck out) and that this is the copyist's note recording a cancelled item rather than an abstract of a live document. Omissions OK: four entries on the leaf (p.919; pp.920-21; pp.922-3; the Abril 30 Admor→Castillo Negrete running onto n205), covered by docs 573, 574, 575, 576."
